0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
10,FN,6.0,2.0,2.0,4.0,6.0,8.0,6.0
11,TN,93.0,2123.0,2130.0,2114.0,2121.0,2108.0,2117.0
12,Micro F1,0.9962616822429906,0.997196261682243,0.9976635514018691,0.994392523364486,0.9953271028037384,0.994392523364486,0.9929906542056075
13,Macro F1,0.9784024907781664,0.892151592527886,0.8327471668620554,0.8485849056603774,0.8202526542131434,0.8831962739247508,0.7562993949240429
14,Weighted F1,0.9962983917835145,0.9972957358007604,0.9977411591122407,0.994670252160113,0.9951613126062095,0.9941795037295438,0.9933273416299054
15,Log-Loss,0.12911766838978878,0.09683918540148925,0.08069919662002155,0.19367837080297748,0.16139764595272416,0.19367687622834165,0.2420975898600626
16,ROC AUC,0.9880066915454897,0.9221366315865611,0.8564396222624072,0.8870038747512827,0.7990588235294118,0.8561958874458875,0.7835976347265152
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9980970504281637,0.7493116108306563,0.9986282578875172,0.8095004614674666,0.8834675425584517,0.7893593293339487,0.7488526847177605
2,Accuracy,0.9963486992240986,0.9958922866271109,0.9972615244180739,0.9899589228662711,0.9963486992240986,0.9908717480602465,0.9949794614331355
3,Error Rate,0.003651300775901367,0.004107713372889066,0.002738475581926081,0.010041077133728926,0.003651300775901367,0.009128251939753529,0.005020538566864463
4,Precision,1.0,0.6666666666666666,0.4,0.5357142857142857,0.6666666666666666,0.5833333333333334,0.5454545454545454
5,Recall,0.9961941008563273,0.5,1.0,0.625,0.7692307692307693,0.5833333333333334,0.5
6,Specificity,1.0,0.9986232216613126,0.9972565157750343,0.9940009229349331,0.9977043158861341,0.9953853253345639,0.9977053694355209
7,F1,0.998093422306959,0.5714285714285715,0.5714285714285715,0.576923076923077,0.7142857142857142,0.5833333333333334,0.5217391304347826
8,TP,2094.0,6.0,4.0,15.0,10.0,14.0,6.0
9,FP,0.0,3.0,6.0,13.0,5.0,10.0,5.0
10,FN,8.0,6.0,0.0,9.0,3.0,10.0,6.0
11,TN,89.0,2176.0,2181.0,2154.0,2173.0,2157.0,2174.0
12,Micro F1,0.9963486992240986,0.9958922866271109,0.9972615244180739,0.9899589228662711,0.9963486992240986,0.9908717480602465,0.9949794614331355
13,Macro F1,0.9775413348093935,0.784682412290759,0.7850274725274725,0.7859211227571505,0.8562241616903996,0.7893593293339487,0.7596078079336106
14,Weighted F1,0.9964237410771247,0.9956002914091342,0.9978464597930593,0.990340480229729,0.9964782642148832,0.9908717480602465,0.9948708951722963
15,Log-Loss,0.12611146104942383,0.1418764885196207,0.0945857854651061,0.34681126218832936,0.1261132857811221,0.3152823020869547,0.1734050836746557
16,ROC AUC,0.9980970504281637,0.7493116108306562,0.9986282578875171,0.8095004614674666,0.8834675425584516,0.7893593293339487,0.7488526847177605
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9712173460424868,0.8072354780897495,0.9372721057429353,0.7810024542570385,0.7245204336947456,0.8762521480363804,0.7320322106227548
2,Accuracy,0.9909173478655767,0.9968210717529519,0.9990917347865577,0.9922797456857403,0.989100817438692,0.991371480472298,0.9859218891916439
3,Error Rate,0.009082652134423275,0.0031789282470481295,0.0009082652134423386,0.007720254314259711,0.010899182561307952,0.00862851952770205,0.014078110808356081
4,Precision,0.9971098265895953,0.8,0.875,0.65,0.45454545454545453,0.6944444444444444,0.3
5,Recall,0.9932821497120922,0.6153846153846154,0.875,0.5652173913043478,0.45454545454545453,0.7575757575757576,0.47368421052631576
6,Specificity,0.9491525423728814,0.9990863407948835,0.9995442114858706,0.9967875172097292,0.9944954128440368,0.9949285384970032,0.9903802107191938
7,F1,0.9951923076923077,0.6956521739130435,0.875,0.6046511627906976,0.45454545454545453,0.7246376811594203,0.3673469387755102
8,TP,2070.0,8.0,7.0,13.0,10.0,25.0,9.0
9,FP,6.0,2.0,1.0,7.0,12.0,11.0,21.0
10,FN,14.0,5.0,1.0,10.0,12.0,8.0,10.0
11,TN,112.0,2187.0,2193.0,2172.0,2168.0,2158.0,2162.0
12,Micro F1,0.9909173478655767,0.9968210717529519,0.9990917347865577,0.9922797456857403,0.989100817438692,0.991371480472298,0.9859218891916439
13,Macro F1,0.9566125472887768,0.8470271825967866,0.9372721057429353,0.8003764871509095,0.7245204336947456,0.8601273757584875,0.6801143419480307
14,Weighted F1,0.9910575104828466,0.9966148387710939,0.9990917347865577,0.992013089930481,0.989100817438692,0.9915560713368743,0.9874843058287454
15,Log-Loss,0.3137058698831957,0.10979701814679262,0.03137073223762659,0.26665067933492065,0.37644878685150807,0.29802250094234206,0.4862483468611568
16,ROC AUC,0.9712173460424868,0.8072354780897495,0.9372721057429353,0.7810024542570384,0.7245204336947456,0.8762521480363804,0.7320322106227548
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9985888993414864,0.7909823600973236,0.9995456610631531,0.8081495539122658,0.8879777271576816,0.9183066361556064,0.8209719504240052
2,Accuracy,0.9972776769509982,0.9963702359346642,0.9990925589836661,0.9936479128856625,0.9972776769509982,0.9931941923774955,0.9968239564428312
3,Error Rate,0.0027223230490017736,0.003629764065335772,0.0009074410163338875,0.006352087114337546,0.0027223230490017736,0.0068058076225044895,0.0031760435571688284
